buyin,tourn_id,table,hand_id,date,time,table_size,level,playing,seat,name,stack,position,action_pre,action_flop,action_turn,action_river,all_in,cards,board_flop,board_turn,board_river,combination,pot_pre,pot_flop,pot_turn,pot_river,ante,blinds,bet_pre,bet_flop,bet_turn,bet_river,result,balance
$0.92+$0.08,3018895773,1,219025237780,2020-10-03,11:46:12,3,1,3,2,fa538846,500,SB,folds,x,x,x,False,5d Jc,0,0,0,,70,70,70,70,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3018895773,1,219025237780,2020-10-03,11:46:12,3,1,3,3,46ecf7c6,500,BB,folds,x,x,x,False,--,0,0,0,,70,70,70,70,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3018895773,1,219025242253,2020-10-03,11:46:22,3,1,3,1,9d2bcc02,530,BB,raises-doesn't,x,x,x,False,--,0,0,0,,160,160,160,160,0,20,130,0,0,0,took chips,30
$0.92+$0.08,3018895773,1,219025242253,2020-10-03,11:46:22,3,1,3,2,fa538846,490,BTN,calls-folds,x,x,x,False,7d Kd,0,0,0,,160,160,160,160,0,0,20,0,0,0,gave up,-20
$0.92+$0.08,3018895773,1,219025242253,2020-10-03,11:46:22,3,1,3,3,46ecf7c6,480,SB,folds,x,x,x,False,--,0,0,0,,160,160,160,160,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3018895773,1,219025247178,2020-10-03,11:46:34,3,1,3,1,9d2bcc02,560,SB,raises-doesn't,x,x,x,False,--,0,0,0,,60,60,60,60,0,10,40,0,0,0,took chips,20
$0.92+$0.08,3018895773,1,219025247178,2020-10-03,11:46:34,3,1,3,2,fa538846,470,BB,folds,x,x,x,False,2c 3d,0,0,0,,60,60,60,60,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3018895773,1,219025247178,2020-10-03,11:46:34,3,1,3,3,46ecf7c6,470,BTN,folds,x,x,x,False,--,0,0,0,,60,60,60,60,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018895773,1,219025249979,2020-10-03,11:46:40,3,1,3,1,9d2bcc02,580,BTN,folds,x,x,x,False,--,0,0,0,,30,30,30,30,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018895773,1,219025249979,2020-10-03,11:46:40,3,1,3,2,fa538846,450,SB,folds,x,x,x,False,3h Jc,0,0,0,,30,30,30,30,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3018895773,1,219025249979,2020-10-03,11:46:40,3,1,3,3,46ecf7c6,470,BB,doesn't,x,x,x,False,--,0,0,0,,30,30,30,30,0,20,20,0,0,0,took chips,10
$0.92+$0.08,3018895773,1,219025251751,2020-10-03,11:46:44,3,1,3,1,9d2bcc02,580,BB,calls,raises,bets,folds,False,--,Kh 7d 3d,5d,Qd,,80,200,300,630,0,20,40,60,50,0,gave up,-150
$0.92+$0.08,3018895773,1,219025251751,2020-10-03,11:46:44,3,1,3,2,fa538846,440,BTN,folds,x,x,x,False,Ts 5c,Kh 7d 3d,5d,Qd,,80,200,300,630,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018895773,1,219025251751,2020-10-03,11:46:44,3,1,3,3,46ecf7c6,480,SB,raises,bets-calls,checks-calls,bets-doesn't,True,--,Kh 7d 3d,5d,Qd,,80,200,300,630,0,10,40,60,50,330,took chips,150
$0.92+$0.08,3018895773,1,219025270998,2020-10-03,11:47:08,3,1,3,1,9d2bcc02,430,SB,calls,checks,bets,checks-folds,False,--,7d Kd 8s,6h,2h,,100,100,140,200,0,10,40,0,20,0,gave up,-60
$0.92+$0.08,3018895773,1,219025270998,2020-10-03,11:47:08,3,1,3,2,fa538846,440,BB,folds,x,x,x,False,8c 5d,7d Kd 8s,6h,2h,,100,100,140,200,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3018895773,1,219025270998,2020-10-03,11:47:08,3,1,3,3,46ecf7c6,630,BTN,raises,checks,calls,bets,False,--,7d Kd 8s,6h,2h,,100,100,140,200,0,0,40,0,20,60,took chips,80
$0.92+$0.08,3018895773,1,219025279925,2020-10-03,11:47:29,3,1,3,1,9d2bcc02,370,BTN,raises,bets,checks,folds,False,--,Ac 4s 4h,3h,Kc,,100,180,180,270,0,0,40,40,0,0,gave up,-80
$0.92+$0.08,3018895773,1,219025279925,2020-10-03,11:47:29,3,1,3,2,fa538846,420,SB,calls,checks-calls,checks,bets-doesn't,False,5s As,Ac 4s 4h,3h,Kc,,100,180,180,270,0,10,40,40,0,90,took chips,100
$0.92+$0.08,3018895773,1,219025279925,2020-10-03,11:47:29,3,1,3,3,46ecf7c6,710,BB,folds,x,x,x,False,--,Ac 4s 4h,3h,Kc,,100,180,180,270,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3018895773,1,219025289804,2020-10-03,11:47:53,3,1,3,1,9d2bcc02,290,BB,checks,checks-calls,bets,bets-doesn't,False,--,2c Th 5c,6s,Ts,,50,90,130,170,0,20,20,20,20,40,took chips,70
$0.92+$0.08,3018895773,1,219025289804,2020-10-03,11:47:53,3,1,3,2,fa538846,520,BTN,calls,bets,calls,folds,False,Qc 8h,2c Th 5c,6s,Ts,,50,90,130,170,0,0,20,20,20,0,gave up,-60
$0.92+$0.08,3018895773,1,219025289804,2020-10-03,11:47:53,3,1,3,3,46ecf7c6,690,SB,folds,x,x,x,False,--,2c Th 5c,6s,Ts,,50,90,130,170,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3018895773,1,219025299193,2020-10-03,11:48:15,3,1,3,1,9d2bcc02,360,SB,folds,x,x,x,False,--,0,0,0,,30,30,30,30,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3018895773,1,219025299193,2020-10-03,11:48:15,3,1,3,2,fa538846,460,BB,doesn't,x,x,x,False,Jc Qh,0,0,0,,30,30,30,30,0,20,20,0,0,0,took chips,10
$0.92+$0.08,3018895773,1,219025299193,2020-10-03,11:48:15,3,1,3,3,46ecf7c6,680,BTN,folds,x,x,x,False,--,0,0,0,,30,30,30,30,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018895773,1,219025300925,2020-10-03,11:48:19,3,1,3,1,9d2bcc02,350,BTN,raises,bets-folds,x,x,False,--,6s Qs Kd,0,0,,90,760,760,760,0,0,40,30,0,0,gave up,-70
$0.92+$0.08,3018895773,1,219025300925,2020-10-03,11:48:19,3,1,3,2,fa538846,470,SB,folds,x,x,x,False,3h 7s,6s Qs Kd,0,0,,90,760,760,760,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3018895773,1,219025300925,2020-10-03,11:48:19,3,1,3,3,46ecf7c6,680,BB,calls,checks-raises-doesn't,x,x,True,--,6s Qs Kd,0,0,,90,760,760,760,0,20,40,640,0,0,took chips,80
$0.92+$0.08,3018895773,1,219025307835,2020-10-03,11:48:36,3,1,3,1,9d2bcc02,280,BB,checks,checks,folds,x,False,--,4h 4d Qh,5s,0,,40,40,60,60,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3018895773,1,219025307835,2020-10-03,11:48:36,3,1,3,2,fa538846,460,BTN,folds,x,x,x,False,9d 2c,4h 4d Qh,5s,0,,40,40,60,60,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018895773,1,219025307835,2020-10-03,11:48:36,3,1,3,3,46ecf7c6,760,SB,calls,checks,bets-doesn't,x,False,--,4h 4d Qh,5s,0,,40,40,60,60,0,10,20,0,20,0,took chips,20
$0.92+$0.08,3018895773,1,219025312593,2020-10-03,11:48:47,3,1,3,1,9d2bcc02,260,SB,calls,checks-folds,x,x,False,--,7s Ad 8s,0,0,,40,60,60,60,0,10,20,0,0,0,gave up,-20
$0.92+$0.08,3018895773,1,219025312593,2020-10-03,11:48:47,3,1,3,2,fa538846,460,BB,checks,bets-doesn't,x,x,False,Kd 7c,7s Ad 8s,0,0,,40,60,60,60,0,20,20,20,0,0,took chips,20
$0.92+$0.08,3018895773,1,219025312593,2020-10-03,11:48:47,3,1,3,3,46ecf7c6,780,BTN,folds,x,x,x,False,--,7s Ad 8s,0,0,,40,60,60,60,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018895773,1,219025317456,2020-10-03,11:48:58,3,1,3,1,9d2bcc02,240,BTN,folds,x,x,x,False,--,0,0,0,,80,80,80,80,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018895773,1,219025317456,2020-10-03,11:48:58,3,1,3,2,fa538846,480,SB,raises-doesn't,x,x,x,False,6h 6d,0,0,0,,80,80,80,80,0,10,60,0,0,0,took chips,20
$0.92+$0.08,3018895773,1,219025317456,2020-10-03,11:48:58,3,1,3,3,46ecf7c6,780,BB,folds,x,x,x,False,--,0,0,0,,80,80,80,80,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3018895773,1,219025322733,2020-10-03,11:49:11,3,1,3,1,9d2bcc02,240,BB,raises-doesn't,x,x,x,True,--,0,0,0,,270,270,270,270,0,20,240,0,0,0,took chips,30
$0.92+$0.08,3018895773,1,219025322733,2020-10-03,11:49:11,3,1,3,2,fa538846,500,BTN,calls-folds,x,x,x,False,Th 8h,0,0,0,,270,270,270,270,0,0,20,0,0,0,gave up,-20
$0.92+$0.08,3018895773,1,219025322733,2020-10-03,11:49:11,3,1,3,3,46ecf7c6,760,SB,folds,x,x,x,False,--,0,0,0,,270,270,270,270,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3018895773,1,219025328338,2020-10-03,11:49:24,3,2,3,1,9d2bcc02,270,SB,raises,bets-calls,x,shows,True,Td Tc,3d 5d 7c,6h,7h,"two pair, Tens and Sevens",210,1050,1050,1050,0,15,90,180,0,0,won,300
$0.92+$0.08,3018895773,1,219025328338,2020-10-03,11:49:24,3,2,3,2,fa538846,480,BB,folds,x,x,x,False,Qc 3h,3d 5d 7c,6h,7h,,210,1050,1050,1050,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,3018895773,1,219025328338,2020-10-03,11:49:24,3,2,3,3,46ecf7c6,750,BTN,raises-calls,raises,x,shows,True,Kd 9d,3d 5d 7c,6h,7h,a pair of Sevens,210,1050,1050,1050,0,0,90,660,0,0,lost,-270
$0.92+$0.08,3018895773,1,219025338922,2020-10-03,11:49:49,3,2,3,1,9d2bcc02,570,BTN,calls,folds,x,x,False,--,4c 2d 9c,0,0,,75,105,105,105,0,0,30,0,0,0,gave up,-30
$0.92+$0.08,3018895773,1,219025338922,2020-10-03,11:49:49,3,2,3,2,fa538846,450,SB,folds,x,x,x,False,6c 8d,4c 2d 9c,0,0,,75,105,105,105,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,3018895773,1,219025338922,2020-10-03,11:49:49,3,2,3,3,46ecf7c6,480,BB,checks,bets,x,x,False,--,4c 2d 9c,0,0,,75,105,105,105,0,30,30,30,0,0,took chips,45
$0.92+$0.08,3018895773,1,219025343889,2020-10-03,11:50:01,3,2,3,1,9d2bcc02,540,BB,raises-doesn't,x,x,x,False,--,0,0,0,,120,120,120,120,0,30,90,0,0,0,took chips,30
$0.92+$0.08,3018895773,1,219025343889,2020-10-03,11:50:01,3,2,3,2,fa538846,435,BTN,folds,x,x,x,False,Ts 7s,0,0,0,,120,120,120,120,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018895773,1,219025343889,2020-10-03,11:50:01,3,2,3,3,46ecf7c6,525,SB,calls-folds,x,x,x,False,--,0,0,0,,120,120,120,120,0,15,30,0,0,0,gave up,-30
$0.92+$0.08,3018895773,1,219025352208,2020-10-03,11:50:20,3,2,3,1,9d2bcc02,570,SB,calls,checks-folds,x,x,False,--,2c 7c 2h,0,0,,90,180,180,180,0,15,30,0,0,0,gave up,-30
$0.92+$0.08,3018895773,1,219025352208,2020-10-03,11:50:20,3,2,3,2,fa538846,435,BB,checks,checks-folds,x,x,False,Jc Th,2c 7c 2h,0,0,,90,180,180,180,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,3018895773,1,219025352208,2020-10-03,11:50:20,3,2,3,3,46ecf7c6,495,BTN,calls,bets-doesn't,x,x,False,--,2c 7c 2h,0,0,,90,180,180,180,0,0,30,90,0,0,took chips,60
$0.92+$0.08,3018895773,1,219025359271,2020-10-03,11:50:37,3,2,3,1,9d2bcc02,540,BTN,raises,checks,calls,checks-mucks,False,9d Kc,4h 8c Qh,Js,7c,,150,150,210,210,0,0,60,0,30,0,lost,-90
$0.92+$0.08,3018895773,1,219025359271,2020-10-03,11:50:37,3,2,3,2,fa538846,405,SB,calls,checks,bets,checks-shows,False,6d As,4h 8c Qh,Js,7c,high card Ace,150,150,210,210,0,15,60,0,30,0,won,120
$0.92+$0.08,3018895773,1,219025359271,2020-10-03,11:50:37,3,2,3,3,46ecf7c6,555,BB,folds,x,x,x,False,--,4h 8c Qh,Js,7c,,150,150,210,210,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,3018895773,1,219025370494,2020-10-03,11:51:03,3,2,3,1,9d2bcc02,450,BB,raises-doesn't,x,x,x,True,--,0,0,0,,495,495,495,495,0,30,450,0,0,0,took chips,45
$0.92+$0.08,3018895773,1,219025370494,2020-10-03,11:51:03,3,2,3,2,fa538846,525,BTN,calls-folds,x,x,x,False,Ks 9c,0,0,0,,495,495,495,495,0,0,30,0,0,0,gave up,-30
$0.92+$0.08,3018895773,1,219025370494,2020-10-03,11:51:03,3,2,3,3,46ecf7c6,525,SB,folds,x,x,x,False,--,0,0,0,,495,495,495,495,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,3018895773,1,219025375524,2020-10-03,11:51:15,3,2,3,1,9d2bcc02,495,SB,calls,checks,checks-calls,checks-folds,False,--,3c 4h Ad,8s,2h,,90,90,150,300,0,15,30,0,30,0,gave up,-60
$0.92+$0.08,3018895773,1,219025375524,2020-10-03,11:51:15,3,2,3,2,fa538846,495,BB,checks,checks,checks-folds,x,False,2c 6d,3c 4h Ad,8s,2h,,90,90,150,300,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,3018895773,1,219025375524,2020-10-03,11:51:15,3,2,3,3,46ecf7c6,510,BTN,calls,checks,bets,bets-doesn't,False,--,3c 4h Ad,8s,2h,,90,90,150,300,0,0,30,0,30,150,took chips,90
$0.92+$0.08,3018895773,1,219025387758,2020-10-03,11:51:44,3,2,3,1,9d2bcc02,435,BTN,folds,x,x,x,False,--,0,0,0,,90,90,90,90,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018895773,1,219025387758,2020-10-03,11:51:44,3,2,3,2,fa538846,465,SB,raises-doesn't,x,x,x,False,Qc 6d,0,0,0,,90,90,90,90,0,15,60,0,0,0,took chips,30
$0.92+$0.08,3018895773,1,219025387758,2020-10-03,11:51:44,3,2,3,3,46ecf7c6,600,BB,folds,x,x,x,False,--,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,3018895773,1,219025392292,2020-10-03,11:51:54,3,2,3,1,9d2bcc02,435,BB,checks,checks,checks,calls-mucks,False,5c 2c,Td 3h Qh,Js,2d,,60,60,60,180,0,30,30,0,0,60,lost,-90
$0.92+$0.08,3018895773,1,219025392292,2020-10-03,11:51:54,3,2,3,2,fa538846,495,BTN,folds,x,x,x,False,Jd 3s,Td 3h Qh,Js,2d,,60,60,60,180,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018895773,1,219025392292,2020-10-03,11:51:54,3,2,3,3,46ecf7c6,570,SB,calls,checks,checks,bets-shows,False,8d 9d,Td 3h Qh,Js,2d,"a straight, Eight to Queen",60,60,60,180,0,15,30,0,0,60,won,90
$0.92+$0.08,3018895773,1,219025402380,2020-10-03,11:52:18,3,3,3,1,9d2bcc02,345,SB,raises,bets,x,shows,True,9d 9h,Th 4s 3c,8h,Ts,"two pair, Tens and Nines",240,690,690,690,0,20,120,225,0,0,lost,-345
$0.92+$0.08,3018895773,1,219025402380,2020-10-03,11:52:18,3,3,3,2,fa538846,495,BB,calls,calls,x,shows,False,Td Kh,Th 4s 3c,8h,Ts,"three of a kind, Tens",240,690,690,690,0,40,120,225,0,0,won,345
$0.92+$0.08,3018895773,1,219025402380,2020-10-03,11:52:18,3,3,3,3,46ecf7c6,660,BTN,folds,x,x,x,False,--,Th 4s 3c,8h,Ts,,240,690,690,690,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018895773,1,219025411906,2020-10-03,11:52:40,3,3,2,2,fa538846,840,SB,calls,bets-doesn't,x,x,False,6c Ks,8h Ad 5d,0,0,,80,120,120,120,0,20,40,40,0,0,took chips,40
$0.92+$0.08,3018895773,1,219025411906,2020-10-03,11:52:40,3,3,2,3,46ecf7c6,660,BB,checks,checks-folds,x,x,False,--,8h Ad 5d,0,0,,80,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,3018895773,1,219025417267,2020-10-03,11:52:53,3,3,2,2,fa538846,880,BB,doesn't,x,x,x,False,Th 8s,0,0,0,,60,60,60,60,0,40,40,0,0,0,took chips,20
$0.92+$0.08,3018895773,1,219025417267,2020-10-03,11:52:53,3,3,2,3,46ecf7c6,620,SB,folds,x,x,x,False,--,0,0,0,,60,60,60,60,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3018895773,1,219025418798,2020-10-03,11:52:57,3,3,2,2,fa538846,900,SB,folds,x,x,x,False,6c Td,0,0,0,,60,60,60,60,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3018895773,1,219025418798,2020-10-03,11:52:57,3,3,2,3,46ecf7c6,600,BB,doesn't,x,x,x,False,--,0,0,0,,60,60,60,60,0,40,40,0,0,0,took chips,20
$0.92+$0.08,3018895773,1,219025421533,2020-10-03,11:53:03,3,3,2,2,fa538846,880,BB,calls,checks,bets-doesn't,x,False,8s Kh,Th Jh 3h,Jc,0,,160,160,267,267,0,40,80,0,107,0,took chips,80
$0.92+$0.08,3018895773,1,219025421533,2020-10-03,11:53:03,3,3,2,3,46ecf7c6,620,SB,raises,checks,folds,x,False,--,Th Jh 3h,Jc,0,,160,160,267,267,0,20,80,0,0,0,gave up,-80
$0.92+$0.08,3018895773,1,219025429658,2020-10-03,11:53:22,3,3,2,2,fa538846,960,SB,calls,checks,checks,bets-doesn't,False,Ts Jc,Js Th Jd,5c,3d,,80,80,80,120,0,20,40,0,0,40,took chips,40
$0.92+$0.08,3018895773,1,219025429658,2020-10-03,11:53:22,3,3,2,3,46ecf7c6,540,BB,checks,checks,checks,checks-folds,False,--,Js Th Jd,5c,3d,,80,80,80,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,3018895773,1,219025437277,2020-10-03,11:53:40,3,3,2,2,fa538846,1000,BB,checks,bets-doesn't,x,x,False,4d 6h,8h 4c 2s,0,0,,80,120,120,120,0,40,40,40,0,0,took chips,40
$0.92+$0.08,3018895773,1,219025437277,2020-10-03,11:53:40,3,3,2,3,46ecf7c6,500,SB,calls,folds,x,x,False,--,8h 4c 2s,0,0,,80,120,120,120,0,20,40,0,0,0,gave up,-40
$0.92+$0.08,3018895773,1,219025441565,2020-10-03,11:53:50,3,3,2,2,fa538846,1040,SB,calls,calls,raises-doesn't,x,False,Ah 7s,2s 7c 9c,4s,0,,80,160,280,280,0,20,40,40,80,0,took chips,120
$0.92+$0.08,3018895773,1,219025441565,2020-10-03,11:53:50,3,3,2,3,46ecf7c6,460,BB,checks,bets,bets-folds,x,False,--,2s 7c 9c,4s,0,,80,160,280,280,0,40,40,40,40,0,gave up,-120
$0.92+$0.08,3018895773,1,219025448411,2020-10-03,11:54:07,3,3,2,2,fa538846,1160,BB,checks,bets,bets,bets-calls-shows,False,2h 6d,Ts 3s 6c,6h,Kh,"three of a kind, Sixes",80,160,240,680,0,40,40,40,40,220,won,340
$0.92+$0.08,3018895773,1,219025448411,2020-10-03,11:54:07,3,3,2,3,46ecf7c6,340,SB,calls,calls,calls,raises-shows,True,4h 7h,Ts 3s 6c,6h,Kh,a pair of Sixes,80,160,240,680,0,20,40,40,40,220,lost,-340
$0.92+$0.08,3018900838,1,219025466689,2020-10-03,11:54:50,3,1,3,1,fa538846,500,BTN,folds,x,x,x,False,8h 4s,6c 2c 9d,0,0,,120,180,180,180,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018900838,1,219025466689,2020-10-03,11:54:50,3,1,3,2,c38624c9,500,SB,raises,bets-doesn't,x,x,False,--,6c 2c 9d,0,0,,120,180,180,180,0,10,60,60,0,0,took chips,60
$0.92+$0.08,3018900838,1,219025466689,2020-10-03,11:54:50,3,1,3,3,6952e20f,500,BB,calls,folds,x,x,False,--,6c 2c 9d,0,0,,120,180,180,180,0,20,60,0,0,0,gave up,-60
$0.92+$0.08,3018900838,1,219025472624,2020-10-03,11:55:04,3,1,3,1,fa538846,500,BB,checks,folds,x,x,False,2s Js,6c 9d 4h,0,0,,60,80,80,80,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3018900838,1,219025472624,2020-10-03,11:55:04,3,1,3,2,c38624c9,560,BTN,calls,folds,x,x,False,--,6c 9d 4h,0,0,,60,80,80,80,0,0,20,0,0,0,gave up,-20
$0.92+$0.08,3018900838,1,219025472624,2020-10-03,11:55:04,3,1,3,3,6952e20f,440,SB,calls,bets-doesn't,x,x,False,--,6c 9d 4h,0,0,,60,80,80,80,0,10,20,20,0,0,took chips,40
$0.92+$0.08,3018900838,1,219025477600,2020-10-03,11:55:17,3,1,3,1,fa538846,480,SB,calls-folds,x,x,x,False,Ks 8h,5h Ac Qs,0,0,,180,200,200,200,0,10,20,0,0,0,gave up,-20
$0.92+$0.08,3018900838,1,219025477600,2020-10-03,11:55:17,3,1,3,2,c38624c9,540,BB,raises,bets-doesn't,x,x,False,--,5h Ac Qs,0,0,,180,200,200,200,0,20,80,20,0,0,took chips,100
$0.92+$0.08,3018900838,1,219025477600,2020-10-03,11:55:17,3,1,3,3,6952e20f,480,BTN,calls-calls,folds,x,x,False,--,5h Ac Qs,0,0,,180,200,200,200,0,0,80,0,0,0,gave up,-80
$0.92+$0.08,3018900838,1,219025483173,2020-10-03,11:55:33,3,1,3,1,fa538846,460,BTN,folds,x,x,x,False,7c 3h,8d 5c 5h,0,0,,40,60,60,60,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018900838,1,219025483173,2020-10-03,11:55:33,3,1,3,2,c38624c9,640,SB,calls,bets-doesn't,x,x,False,--,8d 5c 5h,0,0,,40,60,60,60,0,10,20,20,0,0,took chips,20
$0.92+$0.08,3018900838,1,219025483173,2020-10-03,11:55:33,3,1,3,3,6952e20f,400,BB,checks,folds,x,x,False,--,8d 5c 5h,0,0,,40,60,60,60,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3018900838,1,219025487000,2020-10-03,11:55:44,3,1,3,1,fa538846,460,BB,checks,checks,checks,checks-shows,False,9c Kh,Ts 7h Ah,Td,Th,"three of a kind, Tens",60,60,60,60,0,20,20,0,0,0,won,40
$0.92+$0.08,3018900838,1,219025487000,2020-10-03,11:55:44,3,1,3,2,c38624c9,660,BTN,calls,checks,checks,checks-mucks,False,8d 5c,Ts 7h Ah,Td,Th,,60,60,60,60,0,0,20,0,0,0,lost,-20
$0.92+$0.08,3018900838,1,219025487000,2020-10-03,11:55:44,3,1,3,3,6952e20f,380,SB,calls,checks,checks,checks-shows,False,4c 9d,Ts 7h Ah,Td,Th,"three of a kind, Tens",60,60,60,60,0,10,20,0,0,0,lost,-20
$0.92+$0.08,3018900838,1,219025496987,2020-10-03,11:56:13,3,1,3,1,fa538846,500,SB,raises,bets-doesn't,x,x,False,As 7c,Ah Qh 4c,0,0,,80,100,100,100,0,10,40,20,0,0,took chips,40
$0.92+$0.08,3018900838,1,219025496987,2020-10-03,11:56:13,3,1,3,2,c38624c9,640,BB,calls,folds,x,x,False,--,Ah Qh 4c,0,0,,80,100,100,100,0,20,40,0,0,0,gave up,-40
$0.92+$0.08,3018900838,1,219025496987,2020-10-03,11:56:13,3,1,3,3,6952e20f,360,BTN,folds,x,x,x,False,--,Ah Qh 4c,0,0,,80,100,100,100,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018900838,1,219025500461,2020-10-03,11:56:23,3,1,3,1,fa538846,540,BTN,folds,x,x,x,False,Qc 7h,Td Ts 6h,0,0,,40,80,80,80,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018900838,1,219025500461,2020-10-03,11:56:23,3,1,3,2,c38624c9,600,SB,calls,checks-folds,x,x,False,--,Td Ts 6h,0,0,,40,80,80,80,0,10,20,0,0,0,gave up,-20
$0.92+$0.08,3018900838,1,219025500461,2020-10-03,11:56:23,3,1,3,3,6952e20f,360,BB,checks,bets-doesn't,x,x,False,--,Td Ts 6h,0,0,,40,80,80,80,0,20,20,40,0,0,took chips,20
$0.92+$0.08,3018900838,1,219025506116,2020-10-03,11:56:39,3,1,3,1,fa538846,540,BB,checks,bets,bets,bets-calls-shows,True,Qc Td,9d Th 7s,5d,Qd,"two pair, Queens and Tens",60,140,326,1140,0,20,20,40,93,387,won,560
$0.92+$0.08,3018900838,1,219025506116,2020-10-03,11:56:39,3,1,3,2,c38624c9,580,BTN,calls,calls,calls,raises-shows,True,9c Qs,9d Th 7s,5d,Qd,"two pair, Queens and Nines",60,140,326,1140,0,0,20,40,93,427,lost,-540
$0.92+$0.08,3018900838,1,219025506116,2020-10-03,11:56:39,3,1,3,3,6952e20f,380,SB,calls,checks-folds,x,x,False,--,9d Th 7s,5d,Qd,,60,140,326,1140,0,10,20,0,0,0,gave up,-20
$0.92+$0.08,3018900838,1,219025515241,2020-10-03,11:57:06,3,1,3,1,fa538846,1100,SB,raises,x,x,shows,False,As Ts,8s 7c 7d,8h,3s,"two pair, Eights and Sevens",80,80,80,80,0,10,40,0,0,0,won,40
$0.92+$0.08,3018900838,1,219025515241,2020-10-03,11:57:06,3,1,3,2,c38624c9,40,BB,calls,x,x,shows,True,Kh 9h,8s 7c 7d,8h,3s,"two pair, Eights and Sevens",80,80,80,80,0,20,40,0,0,0,lost,-40
$0.92+$0.08,3018900838,1,219025515241,2020-10-03,11:57:06,3,1,3,3,6952e20f,360,BTN,folds,x,x,x,False,--,8s 7c 7d,8h,3s,,80,80,80,80,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3018900838,1,219025521180,2020-10-03,11:57:22,3,1,2,1,fa538846,1140,SB,calls,calls,calls,checks-shows,False,3h 4d,3d 8d 6s,5s,Qd,a pair of Threes,40,80,120,120,0,10,20,20,20,0,won,60
$0.92+$0.08,3018900838,1,219025521180,2020-10-03,11:57:22,3,1,2,3,6952e20f,360,BB,checks,bets,bets,checks-shows,False,2d 7h,3d 8d 6s,5s,Qd,high card Queen,40,80,120,120,0,20,20,20,20,0,lost,-60
$0.92+$0.08,3018900838,1,219025529662,2020-10-03,11:57:47,3,1,2,1,fa538846,1200,BB,calls,checks,checks,checks-calls-mucks,False,5c 2d,Kd 7d 2h,8d,Ah,,80,80,80,240,0,20,40,0,0,80,lost,-120
$0.92+$0.08,3018900838,1,219025529662,2020-10-03,11:57:47,3,1,2,3,6952e20f,300,SB,raises,checks,checks,bets-shows,False,8s As,Kd 7d 2h,8d,Ah,"two pair, Aces and Eights",80,80,80,240,0,10,40,0,0,80,won,120
$0.92+$0.08,3018900838,1,219025538964,2020-10-03,11:58:13,3,2,2,1,fa538846,1080,SB,calls-calls,raises,calls,shows,False,4s Jc,2s Js 2d,Ts,9c,"two pair, Jacks and Deuces",120,360,840,840,0,15,60,120,240,0,lost,-420
$0.92+$0.08,3018900838,1,219025538964,2020-10-03,11:58:13,3,2,2,3,6952e20f,420,BB,raises,bets-calls,bets,shows,True,Qh Qc,2s Js 2d,Ts,9c,"two pair, Queens and Deuces",120,360,840,840,0,30,60,120,240,0,won,420
$0.92+$0.08,3018900838,1,219025547940,2020-10-03,11:58:38,3,2,2,1,fa538846,660,BB,raises,bets-doesn't,x,x,False,Ac Jd,Kc 4c Ah,0,0,,180,300,300,300,0,30,90,120,0,0,took chips,90
